,turning and (All),and turning (All),turning in (All),in the (All),the widening (All),widening gyre (All),the falcon (All),falcon can not,can not hear (All),hear the (All),the falconer (All),things fall (All),fall apart (All),the centre (All),centre can not (All),can not hold,mere anarchy (All),anarchy is (All),is loosed,loosed upon,upon the (All),the world (All),the blood (All),blood dimmed,dimmed tide,tide is (All),is loosed,loosed and (All),and everywhere (All),the ceremony (All),ceremony of (All),of innocence (All),innocence is (All),is drowned,the best (All),best lack,lack all,all conviction (All),conviction while,while the (All),the worst (All),are full,full of (All),of passionate,passionate intensity,surely some (All),some revelation (All),revelation is (All),is at,at hand,surely the (All),the second (All),second coming (All),coming is (All),is at,at hand,the second (All),second coming (All),coming hardly,hardly are (All),are those,those words (All),words out,when a (All),a vast (All),vast image,image out (All),out of (All),of spiritus (All),spiritus mundi (All),troubles my (All),my sight (All),somewhere in (All),in sands (All),sands of (All),of the,the desert (All),a shape (All),shape with,with lion (All),lion body,body and (All),and the (All),the head (All),head of (All),of a,a man (All),a gaze (All),gaze blank,blank and (All),and pitiless (All),pitiless as (All),as the (All),the sun (All),is moving,moving its,its slow (All),slow thighs,thighs while,while all (All),all about (All),about it,Reel shadows,shadows of (All),of the,the indignant (All),indignant desert,desert birds (All),the darkness (All),darkness drops (All),drops again,but now (All),now i (All),I know,that twenty (All),twenty centuries (All),centuries of (All),of stony (All),stony sleep,were vexed (All),vexed to (All),to nightmare (All),nightmare by (All),by a (All),a rocking (All),rocking cradle (All),and what (All),what rough (All),rough beast (All),beast its (All),its hour (All),hour come (All),come round (All),round at,at last (All),slouches towards (All),towards bethlehem (All),bethlehem to (All),to be,be born
1880,0.39789378192267577,3.9631193189393343,0.6546386899231038,4800.865950528532,0.43196420629332266,0.0,0.5366090456426775,0.0025502948641786816,0.5929435387130866,16.682336195117387,0.07909203614264726,0.07544163271866466,0.08517604044300242,54.9640958524833,0.0025502948641786816,0.6197216748660139,0.03407041404557276,0.07300803517296117,0.08639283777256423,0.00851760351139319,441.25203567091376,250.87506855925312,65.14750180031115,0.0,0.0,0.5548610602090776,0.08639283777256423,0.03650401547705684,2.4469859241094127,6.8664055561384885,2.833928540724173,2.0916802121462297,0.20807289224933356,0.19712169319063833,156.33819020877127,0.0,0.04623841931561401,0.012168005825152761,0.0,131.19543382345,21.83305161906901,5.373391104512848,78.1757878485223,0.8286411912195035,0.02920321406918447,0.17886967640379225,0.05962322546793075,0.8347251707618852,45.44141484075226,17.776239474187605,2.774305244201969,149.85264135702892,0.7860531399117576,0.22754170991845513,45.44141484075226,17.776239474187605,149.85264135702892,0.7860531399117576,0.0012168005492085854,0.008517603733437795,16.690853954060003,2.9775109311458436,0.25674492576399643,62.10793253558222,19.28263833406163,0.0012168005492085854,0.018252007905061873,322.25623181147967,0.014601606146413815,0.0,0.017035208466076313,1.275206987116917,2.2048426728815684,0.015818406917667005,1.6061766761055196,10854.523628950119,10.745565930392331,1.1413589646736,0.30298332376332837,0.040154417568771805,0.0,13.939667496742913,2205.568933277391,117.44315452233423,74.86851882276824,1406.5946452319622,207.12865989480633,0.1435824608098102,0.0,0.27256330970004683,0.2774305301045388,0.048672023300611045,685.8155356894713,90.56159859710533,0.9831748002397944,0.09247683863122802,0.38815938552261287,0.0,0.0024336010984171708,3.859691446450597,9.875552962057554,30.575763958040625,0.0,3.3693206802354325,10854.523628950119,1.2411365162279253,0.0,0.0012168005492085854,11.860155098020186,0.0012168005492085854,0.0060840026350206244,21.749092411482707,13.684139048564248,67.76484224246815,0.8541939777728658,0.42831380753227677,3.514120010095212,0.3346201573606322,0.007300803517296117,0.13749846061728022,0.22389130693856174,0.00851760351139319,0.0012168005492085854,417.38449181139003,0.20685609103399116,0.010951205275944176,55.219626602820426,0.00730080318422921,0.0060840026350206244,0.0012168005492085854,0.17886968217695198,0.025552811089291083,1.1158061123950347,1.1085053301940206,89.97875193017535,0.0,0.0036504017586480586,0.08517603655722183,1622.251933440566,3.989889137301361
1881,0.365061886498097,3.839193738031099,0.6962769489859966,4850.9761691093445,0.37956765175373164,0.0012088141598809443,0.38682053071781297,0.0,0.5891633350074699,16.148548297678644,0.09186987548481795,0.05077019316068743,0.10274920470010329,61.819965992526704,0.007602107388038348,0.7196661613306787,0.019341026336050504,0.06769359117697604,0.06406715158391307,0.01692339779424401,448.04334538639523,255.4139744574968,60.12158110024757,0.0,0.0,0.6902328903990451,0.06406715158391307,0.03989086749811577,2.591697644049873,7.060683287818392,2.590488790588097,1.558161410564196,0.19945433038515148,0.1704428029825067,156.1908829899039,0.0,0.021758655321946208,0.010879327660973104,0.0024176283197618886,131.16359150444623,21.023695012445387,5.434828381112311,79.28732793516247,0.8074878792285745,0.061649522820061975,0.18615737218397044,0.05560545046634502,1.330904410679068,48.31750993616879,17.43230859574396,2.7234583512836252,158.57949654218828,0.9452926823527719,0.2852801266328697,48.31750993616879,17.43230859574396,158.57949654218828,0.9452926823527719,0.004835256639523777,0.014505770362660542,17.55802622938063,3.1030258895725638,0.20791603105863032,62.03513476066291,18.643540840912465,0.0024176283197618886,0.021758655321946208,321.3233649148606,0.008461698897122005,0.008461698897122005,0.01813221217616956,1.1701320801194015,2.012675487605975,0.009670513279047555,1.3683776067807685,11092.601343989372,14.759620867721424,0.9900188011613409,0.2320923186971413,0.06285833764607673,0.0,13.692238098883536,2227.998076705262,114.83855701044376,75.0480171518575,1403.063302859664,203.89672590681585,0.0882434321169967,0.0,0.29857709726854864,0.20549841228678645,0.05439663874895473,694.5761342649348,85.7508621550096,1.2039788543916075,0.07011121994082714,0.42308496261966866,0.0,0.0024176283197618886,4.07249484624117,9.394903585757675,29.611112040583976,0.0,3.3605033422645647,11092.601343989372,0.9585896236785629,0.0,0.01934102655809511,12.685296212566755,0.0,0.009670513279047555,21.83964625146473,12.946399692737032,66.7023632558994,0.7760586893112986,0.3686883225384463,3.3991854877513106,0.4412171650258756,0.0,0.12692548523318692,0.22483943107332038,0.0060440710214493265,0.007252884959285666,414.9472060817061,0.23088350742384023,0.012088142042898653,52.18934228423677,0.008461698897122005,0.0,0.0012088141598809443,0.1909926323762079,0.01813221217616956,0.9900188118194819,0.8606756978224439,93.90431114297826,0.0,0.0012088141598809443,0.16923398504786746,1627.2946959361434,3.788423555306508
1882,0.3200772553668685,3.9848466286684925,0.8163121236748339,4750.885796966031,0.40182360327989386,0.0,0.5112025087683492,0.0,0.5926355508556469,16.232982119390726,0.08059499134738246,0.08059498735057957,0.05526513646714193,60.55332005416858,0.0012069970578565403,0.6843673077128187,0.028783924577169273,0.058719209050650534,0.07598956131005252,0.0011513570097321235,437.938203504018,263.7275276811124,55.88917179011332,0.0,0.0,0.6251868462925358,0.07598956131005252,0.021875783628999557,2.5352882460083492,6.581156526408449,2.7125971797659076,2.3430115629885506,0.30050418509119936,0.1819144017645158,156.03536303387955,0.0,0.03799478065502626,0.017270355145981853,0.006908142058392741,132.10785709816264,21.85275684496446,5.4700972214050125,78.32336564206344,0.8393392363359453,0.058719209050650534,0.18651984134976374,0.05526513646714193,0.8946044118829377,47.435907617909834,17.98419725673739,2.8438519166229526,153.1155156726527,1.3344227340894577,0.3546179518920667,47.435907617909834,17.98419725673739,153.1155156726527,1.3344227340894577,0.0,0.017270354923937248,17.227754142368212,3.2318590967861383,0.22912004737918323,63.393717937287875,20.31454283724088,0.002302714019464247,0.03223799538432104,325.75805198575836,0.034540710736052915,0.0,0.012664927551142569,1.36896352387339,2.331497867658072,0.020724426619267433,1.6072943900269365,10672.480799257755,11.666700501677951,1.0201023403766385,0.22106054586856771,0.05641649414300787,0.0011513570097321235,13.515780096895469,2220.551989012165,115.28537720550958,74.13011985590856,1377.4996623396873,209.6851339956629,0.15313048251641703,0.0,0.2982014706276459,0.21530375837741644,0.04605428127746336,687.1540172141977,90.94453935176716,1.147902935372258,0.035692067967829644,0.43291022167046833,0.0,0.0,4.005571099696681,10.229807159589654,30.847157177049667,0.0,3.9491544896463893,10672.480799257755,0.8393392789685095,0.0,0.0,12.630386436285335,0.0,0.01496764134856221,22.9499992201454,13.991290416015545,71.33347389753908,0.8024958564334383,0.3258340397493953,3.5634500079595455,0.3108663988449223,0.004605428038928494,0.0725354922792576,0.13701147794087376,0.006908142058392741,0.0011513570097321235,411.1852877031197,0.24869312142961064,0.0,54.3141152888893,0.012664926885008754,0.0,0.0,0.16349269671422917,0.035692065747383594,0.9763507957671891,1.0373726126999827,95.62365266901907,0.0,0.009210856077856988,0.1450709810058015,1592.2081656754017,3.5289092465973226
1883,0.3866876024938293,4.038167006115145,0.8051717514945267,4675.4530048929155,0.4328439505707493,0.0,0.4195098899373306,0.0,0.6460997481472219,17.0286138541087,0.21744766875997357,0.06667027363516098,0.09436408276997099,57.18668342069577,0.00430016466879124,0.7149023986130487,0.015385447582616507,0.07179875893825738,0.09846687021308753,0.011282661915856806,441.88751508045243,271.3982721047614,56.315869642276084,0.0,0.0,0.7026021067169097,0.09846687021308753,0.05436191585772576,2.689376273679045,7.788113748574688,3.044267231189224,1.7621466215089754,0.25437274331352455,0.17949689379292977,160.51432794483844,0.0,0.041027860220310686,0.016411144110328735,0.006154179388317971,127.82332396454876,22.964320123719517,5.345930276234867,79.76328936365462,0.9159469982478186,0.05333621899694663,0.19077955926150025,0.06564457610824803,1.2010906544901445,46.352251956705004,17.812246369430795,2.987853918057226,143.93189087513747,0.901587230206502,0.24309007784495407,46.352251956705004,17.812246369430795,143.93189087513747,0.901587230206502,0.0010256965277122276,0.02974520008081072,17.01938163023442,4.011499157741127,0.25847552365121373,65.4496943752747,19.141547909384826,0.0,0.03179659202601215,338.8019276826526,0.024616716887138068,0.0010256965277122276,0.018462538164953912,1.2277587657649747,2.41243830600979,0.008205572443742426,1.5570073550463803,10428.113862872124,12.503240725436626,0.9744116962195903,0.24206437387874757,0.07077306207747824,0.0,14.461295677392627,2153.883731807582,113.51999046382844,71.26231594156707,1393.0128188803792,231.90074898593593,0.1579572588283895,0.0,0.2000108283439772,0.34053125563815456,0.06974736344034227,692.5564484845381,95.20925732431351,0.9672318128650659,0.08410711416217964,0.3959188710211947,0.0,0.0,3.7140470681151783,10.21388570165982,31.91454743500799,0.0,3.6658394435562514,10428.113862872124,0.9713345932027551,0.0,0.0010256965277122276,11.95757027971922,0.0,0.005128482527538836,22.784822249377612,15.554688161500962,76.53234933968633,0.7456813575501542,0.39591887213141774,3.6925074198279617,0.3507882109232696,0.0041027861108489105,0.08718420474451705,0.2492442509050008,0.009231269082476956,0.0010256965277122276,407.6046252521337,0.2533470354615375,0.0041027861108489105,59.21243413808952,0.011282661582789899,0.0020513930554244553,0.0041027861108489105,0.14257182101573562,0.05743900644006317,0.9754374374892905,1.137497406489274,97.64015703694895,0.0,0.011282661915856806,0.12103219149128819,1667.5620572641492,4.099708803551039
1884,0.3635162855175622,3.4750425044194344,0.7443428771125582,4740.731586934999,0.4987529962363624,0.0,0.621006968515303,0.0011342512484802114,0.6692082292758528,16.314956155838445,0.06274983377352328,0.05625847165902087,0.05842225903052167,56.35908837575698,0.006805507268836664,0.8801789590506814,0.007573255800252809,0.06815930220227528,0.06707740851652488,0.006491362114502408,429.86232256225776,260.7699044574474,58.78252943603002,0.0,0.0,0.7108041231163043,0.06707740851652488,0.03353870425826244,3.3549523408282766,6.293375747645769,2.645230033238022,1.5319615158659872,0.17851245104338886,0.17310298972006422,156.74692076572683,0.0,0.035702491629763244,0.015146511600505619,0.0021637873715008027,128.3331457671011,20.168662217656674,5.343472821550677,73.47789050982101,0.7551618068646349,0.04976710954451846,0.1568745844338082,0.06166794008777288,1.3545308945595025,46.76918251789175,16.48265060794074,2.965470571325568,150.5238685695076,1.0256351998805258,0.3321413615253732,46.76918251789175,16.48265060794074,150.5238685695076,1.0256351998805258,0.009737043171753612,0.010818936857504013,17.33301905915141,2.8605269903891895,0.24558985955991375,62.74658881011419,17.35682053549681,0.003245681057251204,0.03245681057251204,319.98954591472284,0.03894817268701445,0.0010818936857504013,0.019474086343507224,1.1186781065930518,2.2892869893098577,0.020555980029257626,1.4951770310744905,10628.355666995049,10.882768179953928,0.868760643868427,0.2358528234935875,0.04003006637276485,0.0,14.778668059989286,2139.7400851128623,113.22342334096902,69.75942119424872,1372.9761121794581,208.14012259506853,0.09087906960303371,0.0,0.2531631295710213,0.21962441110190412,0.04868521585876806,705.9269773890264,84.48615687939309,1.209557126458094,0.10169800646053773,0.436003141146557,0.0,0.0,3.8937353110668482,10.445683955140339,31.140145438257605,0.0,3.360361674253909,10628.355666995049,0.7930280858658989,0.0,0.0021637873715008027,11.283068971579269,0.0,0.028129235829510435,21.48857220163336,13.128780210536206,69.00425796629861,0.7389333944729515,0.3364689433738022,3.3408875879104016,0.29968455805828853,0.003245681057251204,0.06383172745927368,0.12766345491854736,0.004327574743001605,0.004327574743001605,406.637329433579,0.1947408705404996,0.015146511600505619,55.841941247081195,0.011900830543254415,0.003245681057251204,0.006491362114502408,0.17202109603431381,0.05517657797327047,1.039699817795281,0.9466569963478833,86.77219739183784,0.0,0.00865514948600321,0.09845232540328652,1675.501698628068,3.8580328691750765
1885,0.39611508739767487,3.624007902658377,0.7744272352283588,4801.824950845912,0.4395097050746699,0.0,0.4061292422363749,0.0011666345667293854,0.5063194103982482,15.792307380024795,0.07009902081023256,0.04450731339034064,0.04561999489283153,58.09762166109067,0.006999807400376312,0.7816451557118853,0.010014145956915854,0.08901462678068128,0.07232438292703591,0.00556341417379258,418.8928051007679,252.69917364312278,59.468445215316024,0.0,0.0,0.8089204253103333,0.07232438292703591,0.05229609456591788,2.683791080926312,6.771787582238176,2.6926924192594015,1.425346725980603,0.20807168432668277,0.2191985117860895,160.72259222710272,0.0,0.03894389877245885,0.02225365625108111,0.0,131.95306019042619,21.756287651442108,5.422103640739806,77.48723157874338,0.8267233511105587,0.05563414262610422,0.15800095809481718,0.04450731205807301,0.7176804359687594,47.51934466185048,17.08858326310292,2.8351158789519104,149.28086989129952,0.650919445899234,0.21252242099478735,47.51934466185048,17.08858326310292,149.28086989129952,0.650919445899234,0.0,0.014464876851860708,17.16535734885838,2.467930585225986,0.19694486752541707,64.14727977244183,17.9297719000715,0.001112682834758516,0.021140973416322595,333.4688271934283,0.02781706998078448,0.010014145956915854,0.012239510738254467,1.2773599245008427,2.137463766871406,0.017802925356136257,1.5343896748731822,10647.016577422619,11.047828124333137,0.7710892324652718,0.2570297397141985,0.04784536100643777,0.0,15.089091562003887,2178.2725198136177,118.78556551891961,71.96498859229905,1381.2455581501126,210.66869430796942,0.1279585291058538,0.0,0.24701558842821214,0.23588876807423276,0.04450731294625143,685.1377838756889,87.71056229761598,1.219500404658902,0.060084872188781446,0.3927770464429159,0.0,0.0,3.79202310796245,10.658389300033377,31.88615301041864,0.0,3.5461201832731604,10647.016577422619,0.9724847842562667,0.0,0.001112682834758516,12.003622316569817,0.002225365669517032,0.006676097008551096,21.641681087203324,13.687111731996993,66.01880886591971,0.8022443438449045,0.314889240016214,3.464894263061069,0.3393682614927229,0.003338048504275548,0.0879019452781904,0.1413107226788668,0.003338048504275548,0.002225365669517032,400.49016797638615,0.21029706243069768,0.00556341417379258,54.13535848219908,0.02002829191383171,0.00556341417379258,0.00556341417379258,0.1791419368402103,0.04450731339034064,0.9135126006754035,1.0993306887030485,90.83720397029538,0.0,0.010014145956915854,0.09123999245019832,1622.487441636622,3.573937192413723
1886,0.4703062073119213,3.40873748427839,0.6838435737677173,4789.219819940627,0.459825854726148,0.0,0.6550226085977329,0.0013741490167973325,0.5908840989832242,15.576437419895228,0.07074243990601303,0.04454153668120853,0.07336252849654556,57.821463826712716,0.020612235474004592,0.7887615538493264,0.014410496795846939,0.16768578348091978,0.09301320602617125,0.005240180733778743,444.85990110842977,249.02649397517962,53.28477789134922,0.0,0.0,0.6013107485269842,0.09301320602617125,0.023580813746093554,2.7340642247963842,5.941055007951945,2.512666739562519,1.6427966924581483,0.17685609954298798,0.13886479166558274,151.60760540311458,0.0,0.043231491275719236,0.019650677307581077,0.0,133.90495587373152,20.51923740964412,5.1524075388442725,74.32541440266505,0.8384289458263083,0.04454153668120853,0.1480351059512941,0.051091763486610375,1.0558964049778297,46.27472662832588,16.4122466230765,2.9227107916085515,159.9905737066365,0.8606996848570247,0.23318804487360012,46.27472662832588,16.4122466230765,159.9905737066365,0.8606996848570247,0.0,0.026200903668893716,16.885172954062,2.667252090304828,0.1860264120523425,61.63500620459672,18.311811913918064,0.006550226139268034,0.03537121795460507,311.41868930717465,0.018340631902091786,0.0013100451834446858,0.040611400464740655,1.1855908681468463,2.2218365245407767,0.02358081263587053,1.5786044151866463,10911.773890256882,10.840623776431357,0.9668133529316947,0.2200875854896367,0.058952032588877046,0.0026200903668893716,13.912679492023017,2199.9157579557505,121.27350350965571,71.92409725575999,1401.4221960678697,208.26181935262866,0.094323254540285,0.0026200903668893716,0.3039304914409513,0.256768863504675,0.06157212251167721,698.3667699387297,86.3830655930542,1.6493469274792005,0.08777302440421408,0.44672539445400616,0.0,0.0013100451834446858,3.9537162592750974,9.43625551030891,28.754182494594716,0.0,3.6379954480025845,10911.773890256882,0.8462891756266799,0.0,0.006550226139268034,12.007874261144025,0.0,0.011790406873046777,19.89172687899554,11.654161880869651,60.80967796151526,0.8738001557873076,0.3720528427564318,4.3296994931552035,0.3393017093955564,0.0,0.07598261930752415,0.14541502180165367,0.009170316062068196,0.0026200903668893716,406.59087699168595,0.24759853722855496,0.0,50.5611944845441,0.005240180733778743,0.0,0.0013100451834446858,0.15065520009294175,0.03668126424827278,0.8567695246597395,0.7558960533060599,85.0573051138781,0.0,0.0013100451834446858,0.0707424430146375,1594.902714714408,3.6419255593500566
1887,0.41513060911047006,3.956230330004473,0.7255864602484507,4723.033809568733,0.6090167863348483,0.0,0.4186990598675777,0.0,0.6883943974855811,17.56632875071773,0.06661121454420993,0.05114789658478003,0.07493761700061441,56.188938515333575,0.012470913191009458,0.8193389930966077,0.0095158876334267,0.1819913535427986,0.08683247187946108,0.002378971908356675,430.80801151518244,254.70106515967927,42.687084032877465,0.0,0.0,0.5733322319123602,0.08683247187946108,0.06423223908313958,2.8214606970777822,6.940650450815156,2.604974127962123,1.6450590338834559,0.17723341372288814,0.25573947937118646,162.53136345767416,0.0,0.02141074695316547,0.016652803691563633,0.0011894859541783376,132.99285819812212,22.120871221886773,5.485909241542686,82.01862237910973,0.8944934393184667,0.04163200983953175,0.1819913535427986,0.08088504621639458,1.2418233836797299,48.35736035602167,16.702761058695614,2.9511146522054332,148.50732395643718,0.7208284948934107,0.19745466506293496,48.35736035602167,16.702761058695614,148.50732395643718,0.7208284948934107,0.0011894859541783376,0.0095158876334267,15.679803254897706,2.846439798531719,0.23076027844126656,62.842920669936575,18.489370404495276,0.00713691594711463,0.03568457884739473,335.0591632624855,0.00475794381671335,0.002378971908356675,0.015463317848407598,1.2263600019934984,2.5847528917211093,0.022600233573477624,1.6188903977365499,10433.721356093884,11.008692204939052,0.9777575034064512,0.1819913535427986,0.03806355142188522,0.00475794381671335,13.889627666685556,2170.055391616188,101.59875614590419,68.57624066469725,1364.637748338282,227.59862804377917,0.162959569394161,0.0,0.3306770937072656,0.2723922869485307,0.05590584040149338,682.4711526860483,87.88160351969054,1.4820994920228259,0.09040093118528603,0.40799368505872735,0.0,0.0,3.8753452713535808,11.555856048062196,33.921762224053964,0.0,3.8634504875290077,10433.721356093884,0.9587256784016063,0.0,0.00475794381671335,14.221493927379925,0.0,0.0095158876334267,22.533621631737333,14.222683603293262,72.52771320054308,0.7921976221680893,0.2795291940138611,3.783754863206923,0.35565630485123734,0.0011894859541783376,0.06542173025536613,0.23432874018958216,0.004757943927735653,0.002378971908356675,396.0191152145853,0.2842871433816896,0.008326401790270666,54.71873225815216,0.01427383189422926,0.0011894859541783376,0.002378971908356675,0.1760439269915537,0.04044252222001887,1.2216021119115794,1.0752953585324576,92.47064008377492,0.0,0.003568457973557315,0.06066378688274199,1619.298360310495,3.909840415872168
1888,0.509326336217697,3.821745266918697,0.7490093238970985,4735.874506877735,0.5213104814494329,0.0,0.5141200016822722,0.0,0.6005884642945603,16.151037669942525,0.0778969677650565,0.04673818243539074,0.10066685263154795,53.72014621229937,0.013821074063002925,0.8368032240468892,0.0011984149228538854,0.070706478894067,0.0587223318859742,0.007190489537123312,446.0979580471758,257.41353425701163,50.24474376114085,0.0,0.0,0.6567313839411781,0.0587223318859742,0.045539767512536855,2.75994965903692,6.1298921423258435,2.475925342082519,1.549550501911412,0.23129407367150634,0.18575431681711052,163.0958813620964,0.0,0.022769883756268428,0.02636512874687469,0.002396829845707771,134.66588461596984,21.2047543755034,5.598994448519079,78.73106983424805,0.806533250852226,0.06950806863414982,0.17976223887217202,0.0766985523981134,1.1408910438603925,46.261211537057534,17.556778402649797,3.078727900174272,151.09255855350057,1.0318352683391652,0.25286554516945614,46.261211537057534,17.556778402649797,151.09255855350057,1.0318352683391652,0.0,0.008388904459977198,16.351174053852446,2.4711315660397304,0.2085241987970221,62.45778968150262,18.582621862606175,0.0,0.021571468167280727,329.7462690170505,0.013182563929348134,0.041944520745573755,0.013182564373437344,1.091756047344461,2.568203285591153,0.016777808475865186,1.5627331180212423,10549.17462170124,9.9995738125358,0.9239779177327989,0.2528655613787123,0.03715086238642584,0.0011984149228538854,14.318661328616145,2165.8449732058216,105.77329976513283,66.9278751956881,1367.7605893462896,214.40121781779453,0.1258335637910335,0.0,0.264849684850077,0.2588576251127961,0.05992074392224822,694.4551023480017,83.43484802253442,1.278708737117995,0.06111915951123592,0.37630228799656606,0.0,0.002396829845707771,3.948777134610282,10.915163016989027,31.850271625444293,0.0,3.5976415801997064,10549.17462170124,0.957533529799548,0.0,0.004793659691415542,13.657136321398866,0.0,0.010785734083640364,21.223928342806175,14.259939689509338,70.00660843914375,0.8544698211210289,0.3163815380791135,3.8193483362647385,0.3894848512597804,0.0011984149228538854,0.06231757510022362,0.17736540502966136,0.004793659691415542,0.002396829845707771,399.2183878835931,0.25526238989215244,0.0,54.83587173671367,0.007190489537123312,0.002396829845707771,0.002396829845707771,0.1617860179159436,0.044341351923549155,1.0821687190798457,0.7621919166922453,89.555147496867,0.0,0.015579393775055905,0.08748429269900271,1624.2656856775284,3.743848310477915
1889,0.39993164513418833,3.40191843406501,0.6786340023268167,4808.15430637449,0.5561549150101541,0.0,0.49616519337547516,0.0,0.652541158219222,15.691067261514036,0.06373910677037742,0.06123953255610104,0.1437254297798063,57.05899610575216,0.005241294509517047,0.7717806056461995,0.01874679611546526,0.11747992090249681,0.06873825242337261,0.009998291083945787,434.4257395132445,247.61643362580799,58.867438838206,0.0,0.0,0.6811335637735283,0.06873825242337261,0.05624038690310584,2.6545463782667866,6.901320489305363,2.941997152561271,1.3885126675106108,0.20746454154618732,0.1762198849064589,159.09530793578597,0.0,0.032494444468511574,0.03999316289249322,0.0,137.70771147392225,19.847857402055524,5.357834197639022,74.36228690949065,0.7911147577033262,0.05499060051761262,0.15372372885735786,0.04624209637427157,1.213542532241263,46.97072290582582,16.610911188763566,2.7607781021288247,158.11673074495047,1.2622842244791599,0.2524568483153189,46.97072290582582,16.610911188763566,158.11673074495047,1.2622842244791599,0.0,0.014997436181829471,16.590915038250387,2.3033563252283784,0.18746796115465258,64.34775059460662,17.67322982004771,0.002499572770986447,0.03624380440214736,323.95713697042083,0.008748504476407959,0.0037493591564796702,0.017497010063038942,1.1448043153450271,2.5295676380210352,0.03874337828335683,1.3647666925464819,10751.42715126276,10.574442278254992,0.8935972637402756,0.24995728153953678,0.04874166970036953,0.002499572770986447,14.30380496003636,2163.0752671626396,110.40987646993017,70.17175494183903,1387.4478172510862,204.40381831576815,0.08748504853883787,0.0,0.21121390236800153,0.18371859322741102,0.04249273777290341,708.8413622113876,93.74397438932647,1.183547738037305,0.12372885294098523,0.4024312048045431,0.0,0.0012497863854932234,3.9230793618116877,9.768330187398533,29.762413760181516,0.0,3.3381795248033086,10751.42715126276,0.8161104929627072,0.0,0.004999145541972894,11.792984366820747,0.0012497863854932234,0.012497864076976839,20.142806533840485,13.142753687134245,64.56771370721981,0.829858169737463,0.2899504440989631,3.5368955195735907,0.4474235266727078,0.002499572770986447,0.09498376840610945,0.20121560595498522,0.004999145541972894,0.0,409.45626778920996,0.22871091254206277,0.002499572770986447,51.09126939828457,0.0012497863854932234,0.0,0.004999145541972894,0.16497180865826522,0.04499230854548841,0.9873312301067472,0.8386066383536672,84.62428377242759,0.0,0.0074987180909147355,0.06998803880886584,1619.3519113585353,3.6981180073780706
